Datetime,CO(GT),PT08.S1(CO),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),RH,AH,C6H6(GT)
2004-03-14 00:00:00,2.513222330844879,1534.0,1133.8567660226508,190.0,630.6909904981889,157.39662217555184,1611.0,1535.0,53.6,0.8498,11.0
2004-03-14 01:00:00,2.8,1484.0,1065.8317310440164,174.0,851.4179499443545,119.0,1624.0,1530.0,51.5,0.8536,11.9
2004-03-14 02:00:00,2.5,1181.838800367986,925.0,128.0,1175.336931792614,104.0,1561.3619068692303,888.7968752965362,58.9,0.8537,8.6
2004-03-14 03:00:00,2.4,1344.0,968.0,85.9351843072122,961.5011257865178,115.12740478912512,1620.0,1278.0,63.4,0.8674,9.7
2004-03-14 04:00:00,1.663427765660916,1130.0,773.0,70.0,1130.0,82.0,1452.0,1200.5394016077767,61.98809009559743,0.8603,8.17646289772337
2004-03-14 05:00:00,1.2,1062.0,691.0,53.0,1272.0,72.57319543077986,1377.0,1120.2676884872492,63.1,1.0916869966287048,3.7
2004-03-14 06:00:00,1.0,1076.0,618.0,44.0,1896.8409704694218,63.0,1333.0,872.0,62.2,0.8473,2.5
2004-03-14 07:00:00,0.9,1016.8779194870705,781.8603109013997,74.0,1384.0,67.0,1566.6902433783716,853.0,60.259956691874336,0.853,2.4
2004-03-14 08:00:00,1.4,1069.9936341854664,722.0,21.833488513879956,1225.0,84.0,1414.0,959.0,62.7,0.853,4.2
2004-03-14 09:00:00,1.6,1235.0,828.0,118.0,1055.0,100.96772146716468,1527.0,1093.0,60.0,0.8627,6.4
2004-03-14 10:00:00,2.2,1332.0,923.0,144.0,952.0,98.0,1614.0,1225.0,53.1,0.8728,9.914564626768021
2004-03-14 11:00:00,2.8,1264.1470556996019,1009.0,176.0,878.0,114.0,1696.0,1355.0,46.1,1.2047918852681139,10.9
2004-03-14 12:00:00,2.8,1296.199085867378,1002.0,161.0,907.0,119.0,1620.6360225472654,1262.0,38.3,0.8474,10.7
2004-03-14 13:00:00,2.0,1193.7916318276748,906.3346709627119,113.0,1084.0,104.0,1525.0,980.0,55.277879867992056,0.7812,7.5
2004-03-14 14:00:00,1.8,1207.0,879.0,103.0,1104.0,102.0,1490.0,872.0,30.2,1.1285342426438962,7.5
2004-03-14 15:00:00,1.9,1174.4208232874712,906.0,112.0,1081.0,103.64075377302977,1511.0,900.0,29.0,0.7525,9.354005133692933
2004-03-14 16:00:00,3.0,1317.383924675811,1045.0,170.0,974.0,129.0,1646.0,1099.0,54.89367663668485,0.7516,11.9
2004-03-14 17:00:00,2.9,1438.0,1051.0,180.0,943.0,128.0,1668.0,1206.0,57.239682312496754,0.7696,12.0
2004-03-14 18:00:00,2.5,1478.0,1055.0,160.0,929.0,121.0,1671.0,1262.0,36.7,0.8307,12.2
2004-03-14 19:00:00,4.6,1610.5805428285923,1312.0,261.0,753.0,157.0,1993.0,1698.0,41.7,0.8732,20.6
2004-03-14 20:00:00,5.9,1898.0,1381.0,325.0,681.0,173.0,1781.981833146542,1905.0,46.1,0.9209999999999999,23.1
2004-03-14 21:00:00,3.4,1560.0,1196.483083122762,217.0,784.0,146.0,1818.0,1648.0,49.6,0.932,14.7
2004-03-14 22:00:00,2.1,1324.0,755.2813174233027,146.0,924.0,180.20736235625156,621.8625572591172,578.6040139241593,51.0,0.9341,9.0
2004-03-14 23:00:00,2.2,1349.0,928.1618589705857,33.930200437541096,933.0,108.3243969970705,1617.0,1349.0,59.76357986983504,0.9314,8.8
2004-03-15 00:00:00,1.948317542369457,1239.0,872.0,104.0,985.0,99.0,1547.0,1392.9060279745052,54.7,0.9164,7.4
2004-03-15 01:00:00,1.8,1239.0,878.7457582538117,106.0,1010.0,93.0,1543.0,1337.6099355302647,57.0,0.9094,6.9
2004-03-15 02:00:00,1.8,1224.0,855.0,108.0,998.0,88.0,1566.0,1502.6562096773314,65.20401990231571,1.1509139740831897,7.0
2004-03-15 03:00:00,1.3524713248558462,851.5028391350112,645.2887751632832,22.95857069081101,1128.0,35.24480809590909,1487.0,1021.0,63.5,0.9229999999999999,4.4
2004-03-15 04:00:00,1.7620100009139332,1078.0,891.7659171097858,66.0,1150.0,71.0,1768.401716242597,1013.0,65.4,0.9351,4.0
2004-03-15 05:00:00,1.0,1075.0,703.0,88.0,1156.0,74.0,1464.0,1010.0,67.4,1.1120667004967844,3.9
2004-03-15 06:00:00,1.4,1157.0,830.0,138.0,1030.0,80.0,1584.0,1083.0,70.5,1.1599843160665286,6.4
2004-03-15 07:00:00,2.2,1314.0,966.0,228.0,897.0,89.0,1410.1760302082378,1235.0,70.2,1.0411653756784358,9.7
2004-03-15 08:00:00,5.5,1797.0,1451.0,360.0,1676.1093432469413,169.96450058468167,2323.0,1680.0,89.65043723498673,0.917,25.9
2004-03-15 09:00:00,8.1,1961.0,1701.0,478.0,537.0,149.0,2665.0,2184.0,54.3,0.9076,36.7
2004-03-15 10:00:00,5.8,1771.0,1585.9023446776357,394.0,364.4418051943138,157.0,2262.0,1973.0,45.6,0.8993,26.6
2004-03-15 11:00:00,4.2,1520.248877201568,1300.0,319.0,710.0,155.0,2029.0,1798.0,38.5,0.8801,20.1
2004-03-15 12:00:00,3.1,1430.0,1153.5388064062531,201.0,831.0,134.0,1783.0,1343.9449558024166,56.35395766758168,0.8904,14.1
2004-03-15 13:00:00,2.9,1417.0,1146.0,183.91287958738715,830.0,119.0,1831.0,1404.0,32.2,0.9096,14.9
2004-03-15 14:00:00,2.9,1400.0,1162.0,159.0,838.0,111.0,1829.0,1263.0,54.09954216992667,0.8757,15.4
2004-03-15 15:00:00,2.5,1317.0,1053.0,153.0,926.0,104.0,1707.0,1137.0,28.9,0.8736,12.1
2004-03-15 16:00:00,2.3,1318.0,1033.0,143.0,1007.9931022812272,99.0,1675.0,1068.0,29.4,0.8848,11.5
2004-03-15 17:00:00,2.8,1391.0479188064455,1141.0,156.0,857.0,110.0,1824.0,1252.0,31.3,0.9137,14.8
2004-03-15 18:00:00,6.1,733.4351836890706,988.6348598633693,1073.7838229148053,2.8027042636093458,162.19587269034722,703.6689005924934,1843.0,35.4,0.9547,32.1
2004-03-15 19:00:00,8.0,2040.0,1754.0,404.0,542.0,187.0,2679.0,2584.0538106295953,76.35259505875919,1.7326516256509532,39.2
2004-03-15 20:00:00,6.5,1895.0,1573.0,320.0,565.0,182.16267075642574,2443.0,1992.0,52.6,1.5921413758268683,17.796137642319117
2004-03-15 21:00:00,4.2,1595.0,1294.0,256.0,915.0512163688453,145.0,2058.0,1707.0,57.4,1.4331475075514606,19.9
2004-03-15 22:00:00,3.2,1439.0,1149.9913925193468,193.0,855.9221148245973,129.44533245677766,1856.0,1494.0,60.2,1.0654,15.3
2004-03-15 23:00:00,1.4,1142.0,853.867451492168,89.0,1008.0,101.0,1547.0,1164.0,61.4,1.058,6.9
2004-03-16 00:00:00,2.1,1262.678122597092,1019.0,127.0,1261.8402311923605,103.0,1731.0,884.1088270151733,65.7,1.0494,11.1
2004-03-16 01:00:00,1.2,1074.0,784.0,79.0,1098.0,88.0,1483.0,1094.1481988761689,60.6,1.0148,8.594147515935713
2004-03-16 02:00:00,0.8,968.0,640.0,18.902573345635947,1320.0,61.0,1386.0,867.0,59.32308531897023,0.9879,2.8
2004-03-16 03:00:00,0.7,929.0,631.8713609528099,17.526867886690876,1376.0,54.028496803658484,1364.0,826.0,62.1,0.9636,2.3
2004-03-16 04:00:00,1.3897860938620261,941.0,626.0,59.0,1316.0,59.0,1331.5970663853573,1027.47738578132,66.2,1.07001033327912,2.6
2004-03-16 05:00:00,1.2584942832302757,937.0,642.1586930440327,38.0,1412.0,52.0,1348.0,793.0,63.2,0.9283,2.0
2004-03-16 06:00:00,0.9,1017.0,681.0,82.0,1686.2689401329128,64.0,1418.0,870.0,68.5,1.1976672274790077,3.5
2004-03-16 07:00:00,1.3,1171.0,770.0,47.112532256604624,1162.0,70.0,1467.0,1272.2226625923756,66.5,1.1267806040436188,7.8972017080849835
2004-03-16 08:00:00,3.4,1541.0,1185.0,263.0,770.0,97.0,1889.0,1407.0,63.7,0.8719,16.2
2004-03-16 09:00:00,3.7,1539.0,1287.0,925.2004804842609,25.521676507669856,298.6913030837076,495.2308322760351,1507.0,43.516315983517686,0.8743,19.7
2004-03-16 10:00:00,5.3,1735.0,1431.0,148.6624307022669,628.0,150.0,2351.2491923843863,1843.0,60.84852767762031,0.8672,25.1
2004-03-16 11:00:00,4.1,1674.0719550533383,1273.1777571910334,314.0,1338.607792945979,162.0,1973.0,1729.0,81.56643512898324,0.8417,14.22483504687775
2004-03-16 12:00:00,3.3,1452.0,1343.356876388147,217.0,776.0,154.0,1868.0,618.9147883659728,27.4,0.8231,18.3
2004-03-16 13:00:00,4.0,1579.0,1359.0,252.0,724.0,162.0144792108895,1998.0,1309.1029534147472,26.1,1.362663903509329,22.3
2004-03-16 14:00:00,3.8,1466.0,1309.0,263.0,305.2620555773799,161.0,1897.0,1491.0,43.575954836993674,0.7589,20.4
2004-03-16 15:00:00,2.4027264112528424,1280.0,1136.0,180.0,196.24625933917093,128.0,1675.0,1240.0,20.2,0.7094,14.6
2004-03-16 16:00:00,2.563000291679231,1407.0,1197.0,196.13154525110392,905.0,129.0,1955.8454848253996,1313.0,18.6,0.7014,16.6
2004-03-16 17:00:00,2.3327951468178445,1389.0,1173.0,190.0,898.0,133.0,1739.0,936.3342714235367,48.55137308625214,0.7098,15.8
2004-03-16 18:00:00,3.4,1447.0,1235.0,184.0,859.0,139.0,1778.0,1296.0,25.7,0.7519,17.8
2004-03-16 19:00:00,3.9,1220.3598433487243,1271.0,520.5437721697795,800.0,137.0,1875.0,1432.0,34.8,1.285599653233158,19.1
2004-03-16 20:00:00,3.2,1545.9957990002297,1173.0,166.0,854.0,143.0,1776.0,1432.0,36.7,0.8704,15.8
2004-03-16 21:00:00,3.379988315560038,1800.0,1426.0,301.8233193365976,700.0,177.0,2106.0,2034.0,41.3,0.9007,24.9
2004-03-16 22:00:00,2.6,1379.0,1101.0,184.0,448.75934859585334,138.0,1710.0,1602.0,45.9,0.9342,13.5
2004-03-16 23:00:00,2.0836013291231503,1278.3318050958053,943.0,130.0,828.2830167556749,117.0,1560.0,1362.0,48.9,0.9226,9.1
2004-03-17 00:00:00,1.7,1205.0,925.0,174.57633302146314,922.0,107.0,1547.0,1314.0,52.9,0.9271,8.6
2004-03-17 01:00:00,1.2,1072.0,784.0,95.0,1066.0,80.87932131979514,1442.0,1114.0,51.9,0.9059,5.4
2004-03-17 02:00:00,2.174657143953854,812.5796404496973,714.0,348.03513415981286,1169.0,79.0,1175.2157180294075,992.0,55.6,0.8909999999999999,4.1
2004-03-17 03:00:00,0.7,933.0,625.0,20.16677689781472,1292.0,55.869356338012075,1332.0,884.0,57.9,0.8666,2.6
2004-03-17 04:00:00,2.1231678656684845,883.0,577.0,471.60358989777365,1015.5734619909766,145.63664595300378,344.89567320259863,808.0,57.9,0.41590719480452787,1.9
2004-03-17 05:00:00,0.5,793.7454254484795,554.0,28.0,1460.0,40.0,1283.3896738148062,667.0,58.0,0.8026,1.6
2004-03-17 06:00:00,0.5,891.0,576.0,46.0,1417.0,53.0,1289.0,733.0,57.4,1.0621008954156865,6.475788293954841
2004-03-17 07:00:00,1.6,1173.0,1017.1066706516935,160.0,489.9062361628866,113.18628271673863,1556.0,1052.0,38.69794144420066,0.7956,7.5
2004-03-17 08:00:00,4.1,1587.0,1339.0946155314791,320.0,268.3483182710291,154.32685452227926,1999.0,2125.5717608756017,60.2,0.7958,21.4
2004-03-17 09:00:00,6.6,1852.0,1696.0,377.0,553.0,127.0,2577.289478500846,1931.0,50.0,0.802,36.4
2004-03-17 10:00:00,4.3,1522.0,1331.0,280.0,703.0,134.0,2026.0,1507.0299275992202,40.1,0.8048,21.3
2004-03-17 11:00:00,2.9,1438.0,1161.0,272.0508974767195,819.0,135.0,1782.0,1595.0,33.4,0.8265,15.4
2004-03-17 12:00:00,2.5,1393.0,1067.0,579.7196518957809,905.0,196.83869911897344,1055.4632405241764,1490.0,28.3,0.8471,12.5
2004-03-17 13:00:00,2.8,1452.0,1152.0,204.0,861.0,139.25913447198482,1747.0,1508.0,61.38671092880516,0.8254,15.1
2004-03-17 14:00:00,2.6,1389.0,1108.0,161.0,887.0,123.0,1712.0,1334.0,57.77399986626321,0.8503,13.7
2004-03-17 15:00:00,2.2704330734063145,1207.0,994.0,238.93268028652847,1013.0,104.0,1520.0,1045.0,18.7,1.1276764533053647,10.4
2004-03-17 16:00:00,2.9,1391.5187099338243,1154.0,186.0,940.0,129.0,1849.8830234818133,1221.0,56.185835549423345,0.6309,15.2
2004-03-17 17:00:00,2.5,1247.0,1060.0,147.0,1032.0,114.0,1822.1456595135746,1069.0,14.9,0.5708,12.3
2004-03-17 18:00:00,5.0,1557.0,1451.6574282864026,299.0,793.0,158.0,1981.0,815.7908163655432,16.0,1.3698852956290155,15.270976026553642
2004-03-17 19:00:00,7.6,1973.0,1737.0,411.0,617.0,194.0,2414.0,2306.0,26.5,0.7403,38.4
2004-03-17 20:00:00,3.6615445504168727,2054.5296392243504,1452.000483493302,347.0,1912.3997784144583,182.0,2416.0,2359.0,114.02519048952962,0.9133,35.1
2004-03-17 21:00:00,5.7,1795.0,1485.0,216.42168924207414,653.0,180.0,2174.0,1565.9160085372412,56.165906917201866,1.4597634525792493,15.203574534288808
2004-03-17 22:00:00,2.8,1273.3832873455447,1150.0,202.0,770.0,136.0,1727.0,841.2933874697186,41.88736288236052,0.8558,15.0
2004-03-17 23:00:00,2.6,1488.0,1171.0,178.0,731.0,138.92426217160266,1778.0,1705.0,62.07787783348901,0.9206,15.7
2004-03-18 00:00:00,2.3,1371.0,1083.0,154.0,796.0,116.0,1669.0,1551.0,53.9,0.9024,13.0
2004-03-18 01:00:00,1.687343932874402,1195.3480750690521,904.0,92.0,1214.0123411477953,107.0,1502.0,761.7365988957508,55.4,0.8975,8.1
2004-03-18 02:00:00,1.0,1064.0,787.0,61.0,1057.0,72.10632690174577,1526.7099105074328,1115.0,57.00557562244532,0.8686,5.5
2004-03-18 03:00:00,0.7,970.0,654.4131291423608,23.080480984346277,1196.0,60.85322050971754,1351.0,969.0,53.9,0.8501,3.6
2004-03-18 04:00:00,1.4050187074127396,954.0,645.0,60.0,1260.0,78.0,1334.0,998.3210721780526,60.80525722120077,0.8442,2.9
2004-03-18 05:00:00,0.6,931.0,623.0,37.0,1293.0,57.0,1307.0,828.0,58.9,0.8233,2.5
2004-03-18 06:00:00,0.7,938.0,650.0,68.0,1251.0,71.0,1333.0,893.0,57.97088351257243,0.8113,3.0
2004-03-18 07:00:00,1.5,1079.6582842008781,869.1937054174842,139.0,1005.0,85.0,1551.0,1075.0,63.3,0.8067,7.7
2004-03-18 08:00:00,4.7,1643.0,1384.0,339.0,667.0,124.0,2094.0,1610.0,60.0,0.8117,15.896225904974374
2004-03-18 09:00:00,6.6,1934.0,1682.0,421.0,541.0,151.0,2468.0,2051.0,50.6,0.8186,35.8
2004-03-18 10:00:00,3.2911324432068065,1617.0,1333.0,349.0,686.0,150.0,2010.0,1819.0,40.5,0.821,21.3
2004-03-18 11:00:00,2.8,1473.0,1127.0,224.0,831.0,152.0,1585.4318861588424,1280.3217277970502,56.01715333801407,0.8365,11.419765688223976
2004-03-18 12:00:00,2.2,1379.0,1068.0,171.0,899.0,139.0,1663.0,1374.0,28.2,0.8219,12.5
2004-03-18 13:00:00,2.2,1385.0,1056.0,149.0,891.0,133.0,1648.0,1242.2122818257542,56.09630918450185,0.8515,12.2
2004-03-18 14:00:00,2.3,1379.0,1087.0,137.0,901.0,126.0,1660.0,1144.0,24.9,0.7829,13.1
2004-03-18 15:00:00,3.098955833022231,1081.511717240444,1129.0,489.6430936049861,934.0,128.0,1639.0,1109.0,17.8,0.6275,14.4
2004-03-18 16:00:00,2.8,1496.0,1205.0,172.0,822.0,169.0,1855.8090968671884,1347.0,23.1,0.818,16.8
2004-03-18 17:00:00,2.7,1409.0,1131.0,166.0,873.0,138.7429436341283,1689.0,1206.0,23.9,0.7832,14.5
2004-03-18 18:00:00,2.8242418950862604,1513.0,1338.0,214.0,764.0,137.8289174995666,2142.5011656646866,1397.0,26.8,0.7446,21.5
2004-03-18 19:00:00,5.1,1667.0,1464.0,280.0,683.0,168.0,2118.0,1588.0,31.1,0.7523,26.4
2004-03-18 20:00:00,5.1,1667.0,1453.0,276.0,684.0,176.0,2173.0840983245726,1569.0,36.2,0.7676,26.0
